"rank"	"finalWorth"	"category"	"personName"	"age"	"region"	"city"	"source"	"industries"	"countryOfCitizenship"	"organization"	"selfMade"	"status"	"gender"	"birthDate"	"lastName"	"firstName"	"title"	"date"	"state"	"residenceStateRegion"	"birthYear"	"birthMonth"	"birthDay"	"cpi_country"	"cpi_change_country"	"gdp_country"	"gross_tertiary_education_enrollment"	"gross_primary_education_enrollment_country"	"life_expectancy_country"	"tax_revenue_country_country"	"total_tax_rate_country"	"population_country"	"latitude_country"	"longitude_country"
"2190"	2133	1300	"Finance & Investments"	"Kristo Käärmann"	42	"United Kingdom"	"London"	"Payments, banking"	"Finance & Investments"	"Estonia"	"Wise"	TRUE	"U"	"M"	"9/1/1980 0:00"	"Käärmann"	"Kristo"	"Cofounder"	"4/4/2023 5:01"	""	""	1980	9	1	119.62	1.7	"$2,827,113,184,696 "	60	101.2	81.3	25.5	30.6	66834405	55.378051	-3.435973
"1191"	1164	2600	"Technology"	"Mark Leonard & family"	66	"Canada"	"Toronto"	"Software"	"Technology"	"Canada"	""	TRUE	"U"	"M"	"5/6/1956 0:00"	"Leonard"	"Mark"	""	"4/4/2023 5:01"	""	""	1956	5	6	116.76	1.9	"$1,736,425,629,520 "	68.9	100.9	81.9	12.8	24.5	36991981	56.130366	-106.346771
"2376"	2259	1200	"Finance & Investments"	"Ruben Vardanyan & family"	54	"Armenia"	"Erevan"	"Investment banking"	"Finance & Investments"	"Armenia"	""	TRUE	"R"	"M"	"5/25/1968 0:00"	"Vardanyan"	"Ruben"	""	"4/4/2023 5:01"	""	""	1968	5	25	129.18	1.4	"$13,672,802,158 "	54.6	92.7	74.9	20.9	22.6	2957731	40.069099	45.038189
"1669"	1647	1800	"Healthcare"	"Yusuf Hamied"	86	"India"	"Mumbai"	"Pharmaceuticals"	"Healthcare"	"India"	""	FALSE	"D"	"M"	"7/26/1936 0:00"	"Hamied"	"Yusuf"	""	"4/4/2023 5:01"	""	""	1936	7	26	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"1517"	1516	2000	"Fashion & Retail"	"Mohamed Al Fayed"	94	"United Kingdom"	"London"	"Retail, investments"	"Fashion & Retail"	"Egypt"	""	TRUE	"D"	"M"	"1/27/1929 0:00"	"Al Fayed"	"Mohamed"	""	"4/4/2023 5:01"	""	""	1929	1	27	119.62	1.7	"$2,827,113,184,696 "	60	101.2	81.3	25.5	30.6	66834405	55.378051	-3.435973
"89"	89	18500	"Energy"	"Harold Hamm & family"	77	"United States"	"Oklahoma City"	"Oil & gas"	"Energy"	"United States"	"Continental Resources Inc. "	TRUE	"U"	"M"	"12/11/1945 0:00"	"Hamm"	"Harold"	"Chairman and CEO"	"4/4/2023 5:01"	"Oklahoma"	"South"	1945	12	11	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"575"	567	4800	"Technology"	"Thai Lee"	64	"United States"	"Austin"	"IT provider"	"Technology"	"United States"	""	TRUE	"U"	"F"	"11/27/1958 0:00"	"Lee"	"Thai"	""	"4/4/2023 5:01"	"Texas"	"South"	1958	11	27	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2038"	2020	1400	"Diversified"	"Lance Gokongwei"	55	"Philippines"	"Manila"	"Diversified"	"Diversified"	"Philippines"	""	FALSE	"D"	"M"	"12/1/1967 0:00"	"Gokongwei"	"Lance"	""	"4/4/2023 5:01"	""	""	1967	12	1	129.61	2.5	"$376,795,508,680 "	35.5	107.5	71.1	14	43.1	108116615	12.879721	121.774017
"1240"	1217	2500	"Finance & Investments"	"J. Tomilson Hill"	74	"United States"	"New York"	"Investments"	"Finance & Investments"	"United States"	""	TRUE	"D"	"M"	"5/24/1948 0:00"	"Hill"	"J. Tomilson"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1948	5	24	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1405"	1368	2200	"Technology"	"Phillip T. (Terry) Ragon"	73	"United States"	"Boston"	"Health IT"	"Technology"	"United States"	""	TRUE	"U"	"M"	"6/1/1949 0:00"	"Ragon"	"Phillip T. (Terry)"	""	"4/4/2023 5:01"	"Massachusetts"	"Northeast"	1949	6	1	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"886"	878	3300	"Real Estate"	"John Gandel"	88	"Australia"	"Melbourne"	"Shopping malls"	"Real Estate"	"Australia"	""	FALSE	"E"	"M"	"8/13/1934 0:00"	"Gandel"	"John"	""	"4/4/2023 5:01"	""	""	1934	8	13	119.8	1.6	"$1,392,680,589,329 "	113.1	100.3	82.7	23	47.4	25766605	-25.274398	133.775136
"1056"	1027	2900	"Finance & Investments"	"Sebastian Piñera & family"	73	"Chile"	"Santiago"	"Investments"	"Finance & Investments"	"Chile"	"Chile"	TRUE	"U"	"M"	"12/1/1949 0:00"	"Piñera"	"Sebastian"	"President"	"4/4/2023 5:01"	""	""	1949	12	1	131.91	2.6	"$282,318,159,745 "	88.5	101.4	80	18.2	34	18952038	-35.675147	-71.542969
"1784"	1725	1700	"Diversified"	"Ivan Savvidis & family"	64	"Russia"	"Rostov-on-Don"	"Agribusiness"	"Diversified"	"Russia"	""	TRUE	"U"	"M"	"3/27/1959 0:00"	"Savvidis"	"Ivan"	""	"4/4/2023 5:01"	""	""	1959	3	27	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"292"	290	7600	"Manufacturing"	"Andrew Currie"	67	"United Kingdom"	"London"	"Chemicals"	"Manufacturing"	"United Kingdom"	""	TRUE	"U"	"M"	"12/4/1955 0:00"	"Currie"	"Andrew"	""	"4/4/2023 5:01"	""	""	1955	12	4	119.62	1.7	"$2,827,113,184,696 "	60	101.2	81.3	25.5	30.6	66834405	55.378051	-3.435973
"1839"	1804	1600	"Manufacturing"	"Hui Lin Chit"	69	"China"	"Jinjiang"	"Hygiene products"	"Manufacturing"	"China"	""	TRUE	"D"	"M"	"6/16/1953 0:00"	"Hui"	"Lin Chit"	""	"4/4/2023 5:01"	""	""	1953	6	16	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"291"	290	7600	"Healthcare"	"Hasmukh Chudgar & family"	89	"India"	"Ahmedabad"	"Pharmaceuticals"	"Healthcare"	"India"	""	TRUE	"U"	"M"	"9/19/1933 0:00"	"Chudgar"	"Hasmukh"	""	"4/4/2023 5:01"	""	""	1933	9	19	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"90"	89	18500	"Finance & Investments"	"David Tepper"	65	"United States"	"Palm Beach"	"Hedge funds"	"Finance & Investments"	"United States"	"Appaloosa Management"	TRUE	"U"	"M"	"9/11/1957 0:00"	"Tepper"	"David"	"President and Founder"	"4/4/2023 5:01"	"Florida"	"South"	1957	9	11	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1123"	1104	2700	"Metals & Mining"	"Alexander Frolov"	58	"Russia"	"Moscow"	"Mining, steel"	"Metals & Mining"	"Russia"	""	TRUE	"U"	"M"	"5/17/1964 0:00"	"Frolov"	"Alexander"	""	"4/4/2023 5:01"	""	""	1964	5	17	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"695"	679	4100	"Real Estate"	"Donald Sterling"	88	"United States"	"Beverly Hills"	"Real estate"	"Real Estate"	"United States"	""	TRUE	"U"	"M"	"4/26/1934 0:00"	"Sterling"	"Donald"	""	"4/4/2023 5:01"	"California"	"West"	1934	4	26	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2023"	2020	1400	"Technology"	"Binny Bansal"	40	"Singapore"	"Singapore"	"Flipkart"	"Technology"	"India"	""	TRUE	"U"	"M"	"12/3/1982 0:00"	"Bansal"	"Binny"	""	"4/4/2023 5:01"	""	""	1982	12	3	114.41	0.6	"$372,062,527,489 "	84.8	100.6	83.1	13.1	21	5703569	1.352083	103.819836
"408"	405	6300	"Healthcare"	"Alain Merieux & family"	85	"France"	"Lyon"	"Pharmaceuticals"	"Healthcare"	"France"	""	FALSE	"D"	"M"	"1/1/1938 0:00"	"Merieux"	"Alain"	""	"4/4/2023 5:01"	""	""	1938	1	1	110.05	1.1	"$2,715,518,274,227 "	65.6	102.5	82.5	24.2	60.7	67059887	46.227638	2.213749
"2498"	2405	1100	"Technology"	"Paul Sciarra"	42	"United States"	"San Francisco"	"Pinterest"	"Technology"	"United States"	""	TRUE	"D"	"M"	"2/15/1981 0:00"	"Sciarra"	"Paul"	""	"4/4/2023 5:01"	"California"	"West"	1981	2	15	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1599"	1575	1900	"Fashion & Retail"	"Guo Zhenyu & family"	59	"China"	"Kunming"	"Cosmetics"	"Fashion & Retail"	"Canada"	""	TRUE	"D"	"M"	"11/1/1963 0:00"	"Guo"	"Zhenyu"	""	"4/4/2023 5:01"	""	""	1963	11	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"20"	20	57600	"Fashion & Retail"	"Rob Walton & family"	78	"United States"	"Bentonville"	"Walmart"	"Fashion & Retail"	"United States"	"Walmart"	FALSE	"D"	"M"	"10/27/1944 0:00"	"Walton"	"Rob"	"Director"	"4/4/2023 5:01"	"Arkansas"	"South"	1944	10	27	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1861"	1804	1600	"Finance & Investments"	"Liora Ofer"	69	"Israel"	"Tel Aviv"	"Investments"	"Finance & Investments"	"Israel"	""	FALSE	"D"	"F"	"12/22/1953 0:00"	"Ofer"	"Liora"	""	"4/4/2023 5:01"	""	""	1953	12	22	108.15	0.8	"$395,098,666,122 "	63.4	104.9	82.8	23.1	25.3	9053300	31.046051	34.851612
"1626"	1575	1900	"Construction & Engineering"	"Dwight Schar"	81	"United States"	"Palm Beach"	"Homebuilding, NFL team"	"Construction & Engineering"	"United States"	""	TRUE	"E"	"M"	"2/8/1942 0:00"	"Schar"	"Dwight"	""	"4/4/2023 5:01"	"Florida"	"South"	1942	2	8	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1664"	1647	1800	"Healthcare"	"Robert Duggan"	78	"United States"	"Clearwater"	"Pharmaceuticals"	"Healthcare"	"United States"	""	TRUE	"D"	"M"	"4/28/1944 0:00"	"Duggan"	"Robert"	""	"4/4/2023 5:01"	"Florida"	"South"	1944	4	28	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2401"	2259	1200	"Manufacturing"	"Zhang Yin"	66	"China"	"Dongguan"	"Paper manufacturing"	"Manufacturing"	"China"	""	TRUE	"D"	"F"	"2/1/1957 0:00"	"Zhang"	"Yin"	""	"4/4/2023 5:01"	""	""	1957	2	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1407"	1368	2200	"Sports"	"Jerry Reinsdorf"	87	"United States"	"Chicago"	"Sports teams"	"Sports"	"United States"	""	TRUE	"U"	"M"	"2/25/1936 0:00"	"Reinsdorf"	"Jerry"	""	"4/4/2023 5:01"	"Illinois"	"Midwest"	1936	2	25	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"812"	787	3600	"Fashion & Retail"	"Lawrence Stroll"	63	"Switzerland"	"Geneva"	"Fashion investments"	"Fashion & Retail"	"Canada"	""	TRUE	"U"	"M"	"7/11/1959 0:00"	"Stroll"	"Lawrence"	""	"4/4/2023 5:01"	""	""	1959	7	11	99.55	0.4	"$703,082,435,360 "	59.6	105.2	83.6	10.1	28.8	8574832	46.818188	8.227512
"202"	202	9500	"Finance & Investments"	"Vincent Bolloré & family"	71	"France"	"Paris"	"Investments"	"Finance & Investments"	"France"	""	FALSE	"U"	"M"	"4/1/1952 0:00"	"Bolloré"	"Vincent"	""	"4/4/2023 5:01"	""	""	1952	4	1	110.05	1.1	"$2,715,518,274,227 "	65.6	102.5	82.5	24.2	60.7	67059887	46.227638	2.213749
"1370"	1368	2200	"Energy"	"Albert Avdolyan"	52	"Russia"	"Moscow"	"Oil, mining"	"Energy"	"Russia"	""	TRUE	"R"	"M"	"11/8/1970 0:00"	"Avdolyan"	"Albert"	""	"4/4/2023 5:01"	""	""	1970	11	8	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"1554"	1516	2000	"Construction & Engineering"	"P.V. Krishna Reddy"	53	"India"	"Hyderabad"	"Infrastructure"	"Construction & Engineering"	"India"	""	TRUE	"U"	"M"	"6/30/1969 0:00"	"Reddy"	"P.V. Krishna"	""	"4/4/2023 5:01"	""	""	1969	6	30	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"16"	16	64400	"Technology"	"Mark Zuckerberg"	38	"United States"	"Palo Alto"	"Facebook"	"Technology"	"United States"	"Meta Platforms"	TRUE	"D"	"M"	"5/14/1984 0:00"	"Zuckerberg"	"Mark"	"Cofounder"	"4/4/2023 5:01"	"California"	"West"	1984	5	14	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"679"	679	4100	"Food & Beverage"	"Andrej Babis"	68	"Czech Republic"	"Prague"	"Agriculture"	"Food & Beverage"	"Czech Republic"	""	TRUE	"D"	"M"	"9/2/1954 0:00"	"Babis"	"Andrej"	""	"4/4/2023 5:01"	""	""	1954	9	2	116.48	2.8	"$246,489,245,495 "	64.1	100.7	79	14.9	46.1	10669709	49.817492	15.472962
"2580"	2540	1000	"Finance & Investments"	"Hedda im Brahm-Droege"	68	"Germany"	"Dusseldorf"	"Investments"	"Finance & Investments"	"Germany"	""	TRUE	"D"	"F"	"1/1/1955 0:00"	"im Brahm-Droege"	"Hedda"	""	"4/4/2023 5:01"	""	""	1955	1	1	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"840"	818	3500	"Construction & Engineering"	"Arkady Rotenberg"	71	"Russia"	"Moscow"	"Construction, pipes, banking"	"Construction & Engineering"	"Russia"	""	TRUE	"U"	"M"	"12/15/1951 0:00"	"Rotenberg"	"Arkady"	""	"4/4/2023 5:01"	""	""	1951	12	15	180.75	4.5	"$1,699,876,578,871 "	81.9	102.6	72.7	11.4	46.2	144373535	61.52401	105.318756
"681"	679	4100	"Media & Entertainment"	"Hubert Burda"	83	"Germany"	"Munich"	"Publishing"	"Media & Entertainment"	"Germany"	""	FALSE	"U"	"M"	"2/9/1940 0:00"	"Burda"	"Hubert"	""	"4/4/2023 5:01"	""	""	1940	2	9	112.85	1.4	"$3,845,630,030,824 "	70.2	104	80.9	11.5	48.8	83132799	51.165691	10.451526
"1676"	1647	1800	"Diversified"	"Koo Kwang-mo"	45	"South Korea"	"Seoul"	"LG"	"Diversified"	"South Korea"	""	FALSE	"U"	"M"	"1/23/1978 0:00"	"Koo"	"Kwang-mo"	""	"4/4/2023 5:01"	""	""	1978	1	23	115.16	0.4	"$2,029,000,000,000 "	94.3	98.1	82.6	15.6	33.2	51709098	35.907757	127.766922
"1205"	1164	2600	"Technology"	"Steven Sarowitz"	57	"United States"	"Highland Park"	"Payroll software"	"Technology"	"United States"	""	TRUE	"D"	"M"	"11/7/1965 0:00"	"Sarowitz"	"Steven"	""	"4/4/2023 5:01"	"Illinois"	"Midwest"	1965	11	7	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"703"	699	4000	"Manufacturing"	"Vinod Rai Gupta"	77	"India"	"Delhi"	"Electrical equipment"	"Manufacturing"	"India"	""	FALSE	"U"	"F"	"9/15/1945 0:00"	"Gupta"	"Vinod Rai"	""	"4/4/2023 5:01"	""	""	1945	9	15	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"166"	165	10600	"Food & Beverage"	"Marcel Herrmann Telles"	73	"Brazil"	"Sao Paulo"	"Beer"	"Food & Beverage"	"Brazil"	""	TRUE	"U"	"M"	"1/1/1950 0:00"	"Telles"	"Marcel Herrmann"	""	"4/4/2023 5:01"	""	""	1950	1	1	167.4	3.7	"$1,839,758,040,766 "	51.3	115.4	75.7	14.2	65.1	212559417	-14.235004	-51.92528
"1080"	1067	2800	"Real Estate"	"Lee Yeow Chor"	56	"Malaysia"	""	"Palm oil, property"	"Real Estate"	"Malaysia"	""	FALSE	"Split Family Fortune"	"M"	"1/1/1967 0:00"	"Lee"	"Yeow Chor"	""	"4/4/2023 5:01"	""	""	1967	1	1	121.46	0.7	"$364,701,517,788 "	45.1	105.3	76	12	38.7	32447385	4.210484	101.975766
"1858"	1804	1600	"Technology"	"Jim McKelvey"	57	"United States"	"St. Louis"	"Mobile payments"	"Technology"	"United States"	""	TRUE	"D"	"M"	"10/19/1965 0:00"	"McKelvey"	"Jim"	""	"4/4/2023 5:01"	"Missouri"	"Midwest"	1965	10	19	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1673"	1647	1800	"Healthcare"	"Lei Jin"	57	"China"	"Changchun"	"Pharmaceuticals"	"Healthcare"	"China"	""	TRUE	"U"	"M"	"8/1/1965 0:00"	"Jin"	"Lei"	""	"4/4/2023 5:01"	""	""	1965	8	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"314"	312	7300	"Fashion & Retail"	"Anders Holch Povlsen"	50	"Denmark"	"Aarhus"	"Fashion retail"	"Fashion & Retail"	"Denmark"	""	FALSE	"D"	"M"	"11/4/1972 0:00"	"Povlsen"	"Anders Holch"	""	"4/4/2023 5:01"	""	""	1972	11	4	110.35	0.8	"$348,078,018,464 "	80.6	101.3	81	32.4	23.8	5818553	56.26392	9.501785
"2499"	2405	1100	"Finance & Investments"	"Rajesh Sharma"	53	"India"	"Mumbai"	"Finance"	"Finance & Investments"	"India"	""	FALSE	"N"	"M"	"2/25/1970 0:00"	"Sharma"	"Rajesh"	""	"4/4/2023 5:01"	""	""	1970	2	25	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"332"	332	7000	"Technology"	"Marc Benioff"	58	"United States"	"San Francisco"	"Business software"	"Technology"	"United States"	"Salesforce.com"	TRUE	"D"	"M"	"9/25/1964 0:00"	"Benioff"	"Marc"	"Chairman and CEO"	"4/4/2023 5:01"	"California"	"West"	1964	9	25	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"818"	818	3500	"Fashion & Retail"	"Rocco Basilico"	33	"United States"	"Los Angeles"	"Eyeglasses"	"Fashion & Retail"	"Italy"	""	FALSE	"N"	"M"	"7/11/1989 0:00"	"Basilico"	"Rocco"	""	"4/4/2023 5:01"	"California"	"West"	1989	7	11	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"1602"	1575	1900	"Finance & Investments"	"Roberto Hernandez Ramirez"	81	"Mexico"	"Mexico City"	"Banking, investments"	"Finance & Investments"	"Mexico"	""	TRUE	"E"	"M"	"3/24/1942 0:00"	"Hernandez Ramirez"	"Roberto"	""	"4/4/2023 5:01"	""	""	1942	3	24	141.54	3.6	"$1,258,286,717,125 "	40.2	105.8	75	13.1	55.1	126014024	23.634501	-102.552784
"1447"	1434	2100	"Diversified"	"Georgi Domuschiev"	50	"United Kingdom"	"London"	"Animal health, investments"	"Diversified"	"Bulgaria"	""	TRUE	"U"	"M"	"8/6/1972 0:00"	"Domuschiev"	"Georgi"	""	"4/4/2023 5:01"	""	""	1972	8	6	119.62	1.7	"$2,827,113,184,696 "	60	101.2	81.3	25.5	30.6	66834405	55.378051	-3.435973
"518"	511	5200	"Food & Beverage"	"Robert Rich, Jr."	82	"United States"	"Islamorada"	"Frozen foods"	"Food & Beverage"	"United States"	""	FALSE	"U"	"M"	"1/25/1941 0:00"	"Rich"	"Robert"	""	"4/4/2023 5:01"	"Florida"	"South"	1941	1	25	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2086"	2020	1400	"Finance & Investments"	"Niti Osathanugrah"	49	"Thailand"	"Bangkok"	"Energy drinks,investments"	"Finance & Investments"	"Thailand"	""	FALSE	"D"	"M"	"10/18/1973 0:00"	"Osathanugrah"	"Niti"	""	"4/4/2023 5:01"	""	""	1973	10	18	113.27	0.7	"$543,649,976,166 "	49.3	99.8	76.9	14.9	29.5	69625582	15.870032	100.992541
"838"	818	3500	"Finance & Investments"	"Ira Rennert"	88	"United States"	"New York"	"Investments"	"Finance & Investments"	"United States"	""	TRUE	"D"	"M"	"5/31/1934 0:00"	"Rennert"	"Ira"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1934	5	31	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2019"	1905	1500	"Fashion & Retail"	"Zhou Zongwen & family"	66	"China"	"Shenzhen"	"Jewelry"	"Fashion & Retail"	"China"	""	TRUE	"D"	"M"	"3/1/1957 0:00"	"Zhou"	"Zongwen"	""	"4/4/2023 5:01"	""	""	1957	3	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1909"	1905	1500	"Diversified"	"Alexandra Andresen"	26	"Norway"	"Oslo"	"Investments"	"Diversified"	"Norway"	""	FALSE	"U"	"F"	"7/23/1996 0:00"	"Andresen"	"Alexandra"	""	"4/4/2023 5:01"	""	""	1996	7	23	120.27	2.2	"$403,336,363,636 "	82	100.3	82.8	23.9	36.2	5347896	60.472024	8.468946
"2583"	2540	1000	"Fashion & Retail"	"Johan Johannson"	56	"Norway"	"Oslo"	"Grocery stores"	"Fashion & Retail"	"Norway"	""	FALSE	"D"	"M"	"1/1/1967 0:00"	"Johannson"	"Johan"	""	"4/4/2023 5:01"	""	""	1967	1	1	120.27	2.2	"$403,336,363,636 "	82	100.3	82.8	23.9	36.2	5347896	60.472024	8.468946
"1430"	1368	2200	"Logistics"	"Huijiao Yu"	57	"China"	"Shanghai"	"Package delivery"	"Logistics"	"China"	"Shanghai YTO Express (Logistics)"	TRUE	"D"	"M"	"4/1/1966 0:00"	"Yu"	"Huijiao"	"Founder and Chairman"	"4/4/2023 5:01"	""	""	1966	4	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"2002"	1905	1500	"Telecom"	"David Teoh"	67	"Australia"	"Sydney"	"Telecom"	"Telecom"	"Australia"	""	TRUE	"D"	"M"	"1/1/1956 0:00"	"Teoh"	"David"	""	"4/4/2023 5:01"	""	""	1956	1	1	119.8	1.6	"$1,392,680,589,329 "	113.1	100.3	82.7	23	47.4	25766605	-25.274398	133.775136
"2253"	2133	1300	"Technology"	"Yan Jane & family"	53	"China"	"Beijing"	"Software"	"Technology"	"China"	""	TRUE	"U"	"F"	"7/19/1969 0:00"	"Yan"	"Jane"	""	"4/4/2023 5:01"	""	""	1969	7	19	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1779"	1725	1700	"Healthcare"	"Jinsheng Ren & family"	60	"China"	"Nanjing"	"Pharmaceutical"	"Healthcare"	"China"	""	TRUE	"U"	"M"	"1/1/1963 0:00"	"Ren"	"Jinsheng"	""	"4/4/2023 5:01"	""	""	1963	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"19"	19	58800	"Fashion & Retail"	"Jim Walton"	74	"United States"	"Bentonville"	"Walmart"	"Fashion & Retail"	"United States"	"Arvest Bank Group, Inc."	FALSE	"D"	"M"	"6/7/1948 0:00"	"Walton"	"Jim"	"Chairman and CEO"	"4/4/2023 5:01"	"Arkansas"	"South"	1948	6	7	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"2599"	2540	1000	"Fashion & Retail"	"Liu Baolin"	69	"China"	"Wuhan"	"Pharmacies"	"Fashion & Retail"	"China"	""	TRUE	"E"	"M"	"6/1/1953 0:00"	"Liu"	"Baolin"	""	"4/4/2023 5:01"	""	""	1953	6	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1491"	1434	2100	"Construction & Engineering"	"P.P. Reddy"	65	"India"	"Hyderabad"	"Infrastructure"	"Construction & Engineering"	"India"	""	TRUE	"U"	"M"	"8/30/1957 0:00"	"Reddy"	"P.P."	""	"4/4/2023 5:01"	""	""	1957	8	30	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
"1575"	1575	1900	"Diversified"	"Roberto Angelini Rossi"	74	"Chile"	"Santiago"	"Forestry, mining"	"Diversified"	"Chile"	""	FALSE	"U"	"M"	"7/30/1948 0:00"	"Angelini Rossi"	"Roberto"	""	"4/4/2023 5:01"	""	""	1948	7	30	131.91	2.6	"$282,318,159,745 "	88.5	101.4	80	18.2	34	18952038	-35.675147	-71.542969
"529"	523	5100	"Finance & Investments"	"Tony Tamer"	65	"United States"	"New York"	"Private equity"	"Finance & Investments"	"United States"	""	TRUE	"U"	"M"	"10/12/1957 0:00"	"Tamer"	"Tony"	""	"4/4/2023 5:01"	"New York"	"Northeast"	1957	10	12	117.24	7.5	"$21,427,700,000,000 "	88.2	101.8	78.5	9.6	36.6	328239523	37.09024	-95.712891
"512"	511	5200	"Food & Beverage"	"Cheng Xue"	53	"China"	"Foshan"	"Soy sauce"	"Food & Beverage"	"China"	""	TRUE	"D"	"F"	"2/26/1970 0:00"	"Cheng"	"Xue"	""	"4/4/2023 5:01"	""	""	1970	2	26	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1026"	982	3000	"Manufacturing"	"Zhu Gongshan & family"	65	"China"	"Shanghai"	"Solar panel materials"	"Manufacturing"	"China"	""	TRUE	"D"	"M"	"1/1/1958 0:00"	"Zhu"	"Gongshan"	""	"4/4/2023 5:01"	""	""	1958	1	1	125.08	2.9	"$19,910,000,000,000 "	50.6	100.2	77	9.4	59.2	1397715000	35.86166	104.195397
"1339"	1312	2300	"Food & Beverage"	"Kishore Mariwala"	88	"India"	"Mumbai"	"Consumer goods"	"Food & Beverage"	"India"	""	FALSE	"D"	"M"	"2/14/1935 0:00"	"Mariwala"	"Kishore"	""	"4/4/2023 5:01"	""	""	1935	2	14	180.44	7.7	"$2,611,000,000,000 "	28.1	113	69.4	11.2	49.7	1366417754	20.593684	78.96288
